51,46,41,50,46,60,60,60,60,60,60,60,60,60,60,40,46,60,60,60,60,60,69,55,60,53,45,49,37,34,60,60,38,60,50,60,60,52,60,37,53,61,60,60,61,39,60,59,60,60,60,60,60,58,45,46,60,60,60,28,60,52,59,52,60,60,60,60,42,60,60,60,60,60,60,36,60,40,60,60,60,58,60,60,43,25,60,48,60,60,60,60,45,45,44,54,41,44,45,45
56,56,59,45,56,56,56,56,56,56,56,56,54,54,54,54,59,54,54,54,54,54,54,54,54,54,54,52,42,39,47,54,52,54,52,54,54,67,54,40,54,37,54,54,33,53,54,54,54,54,54,54,54,54,67,54,54,40,54,47,33,59,54,54,54,54,54,54,44,54,54,54,46,54,54,45,32,33,54,65,54,49,54,54,83,54,33,55,46,54,53,54,42,43,48,42,42,42,42,42
53,53,53,42,53,44,44,44,44,44,44,44,44,44,44,44,57,44,44,44,44,44,52,44,71,42,46,49,55,44,44,44,47,44,30,44,44,44,44,44,44,44,44,44,57,44,44,44,44,44,48,44,44,44,27,44,44,52,44,44,44,42,44,44,44,44,44,72,44,44,44,44,43,44,44,44,53,44,44,52,49,44,44,44,43,44,40,52,53,44,44,44,48,50,55,43,48,50,48,48
50,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,38,49,56,44,31,49,49,57,49,49,49,52,49,65,49,49,49,55,70,49,49,38,49,49,50,49,61,49,49,59,59,64,74,58,59,59,66,58,54,69,67,59,59,59,59,59,59,59,59,59,59,59,51,48,40,59,44,59,56,59,59,59,59,59,51,54,59,59,59,59,64,59,59,59,48,59,59
51,62,62,53,62,62,62,62,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,43,53,53,53,56,51,51,47,53,53,62,53,53,53,68,57,53,53,53,70,53,53,53,53,52,58,51,51,53,75,54,53,61,53,53,53,53,64,53,53,53,53,51,53,53,51,61,63,53,70,53,53,50,53,66,53,53,52,61,53,50,53,53,53,49,58,58,43,53,53
50,39,43,39,39,39,39,39,39,39,39,39,44,44,44,44,44,44,44,44,44,44,59,74,46,44,48,44,44,44,45,44,62,44,42,44,44,63,44,63,66,41,44,44,44,56,44,44,44,44,44,44,44,44,45,44,44,43,44,47,44,60,44,44,45,44,44,41,44,44,44,44,54,44,44,67,44,60,44,44,44,46,47,44,44,44,69,63,44,44,44,44,49,53,57,49,55,49,49,49
50,50,50,52,50,50,50,50,50,50,50,50,51,51,51,56,51,51,51,51,51,51,51,51,53,53,51,51,52,51,52,51,51,51,55,62,63,59,51,63,60,81,51,51,47,43,51,51,51,51,51,64,51,51,51,60,64,55,51,51,51,51,47,51,63,51,51,35,51,51,51,51,51,58,51,45,51,61,51,51,51,58,51,51,51,51,30,51,55,51,49,51,51,53,51,51,51,57,51,51
50,50,50,50,46,59,59,59,59,59,59,59,59,59,59,55,59,59,59,59,59,59,51,50,31,68,83,59,59,59,60,59,59,59,54,56,59,35,59,59,42,30,59,59,61,59,59,59,59,59,59,59,59,59,74,58,59,56,59,64,73,72,60,59,59,59,59,59,59,59,59,59,64,59,59,58,66,77,59,52,59,59,59,59,44,59,59,59,59,59,53,59,59,59,56,73,59,59,59,59
50,55,55,55,60,60,60,60,60,60,60,60,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,75,60,63,63,63,63,63,63,54,63,63,56,63,62,63,63,63,63,63,63,63,63,63,63,63,63,63,78,63,56,63,53,56,53,73,63,62,63,63,63,69,63,63,63,63,70,63,65,63,55,63,63,63,63,63,63,50,63,63,55,51,63,59,63,63,63,45,63,63,68,63,63
59,60,60,60,60,71,71,71,81,81,81,81,81,81,81,80,81,81,81,81,81,81,65,81,81,81,53,73,74,81,79,81,83,81,81,81,75,77,81,66,66,68,81,81,100,77,81,81,81,69,81,67,70,70,70,70,67,70,70,70,71,70,60,70,49,70,70,92,88,70,70,70,70,70,70,70,82,70,70,70,62,83,60,70,63,70,91,66,64,70,58,70,70,70,70,53,72,70,70,70
